Yazı görüntüsü,Yazı başlığı,Yayınlama tarihi,Yazı görüntülenmeleri,Tekil ziyaretçiler,Yorumlar,Beğeniler,wix_url,live_headline,live_published_date,wix_visible_author,wix_author_profile_url,resolution_status,match_method,notes,manual_search_query
"https://static.wixstatic.com/media/2f11da_8b656436859e439997b137bcedd32232~mv2.webp/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2f11da_8b656436859e439997b137bcedd32232~mv2.webp",Bir Fotoğrafla 'Dönüş'en Aile.,03.08.2023,5,2,0,0,https://www.benizledim.com/post/dönüş,Bir Fotoğrafla 'Dönüş'en Aile.,2023-08-03T12:43:43.096Z,Muhammed Muğlu,https://www.benizledim.com/profile/muhammedmuglu/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Bir Fotoğrafla 'Dönüş'en Aile."""
"https://static.wixstatic.com/media/e2372f_91b327e9c3ad4c23859a4cce296c0211~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/e2372f_91b327e9c3ad4c23859a4cce296c0211~mv2.jpg",Razzhimaya Kulaki/Yumrukları Gevşetmek,04.12.2022,5,4,0,0,https://www.benizledim.com/post/razzhimaya-kulaki-yumrukları-gevşetmek,Razzhimaya Kulaki/Yumrukları Gevşetmek,2022-12-04T11:19:51.987Z,Gökçe Serim,https://www.benizledim.com/profile/serimgokce/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Razzhimaya Kulaki/Yumrukları Gevşetmek"""
"https://static.wixstatic.com/media/62987b_f7fc3339e0c04796a31680982638b5f0~mv2.png/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/62987b_f7fc3339e0c04796a31680982638b5f0~mv2.png",Her Şey Her Yerde Aynı Anda,14.09.2022,5,5,0,0,https://www.benizledim.com/post/her-sey-her-yerde-ayni-anda,Her Şey Her Yerde Aynı Anda,2022-09-14T12:04:40.809Z,Lütfican Umut,https://www.benizledim.com/profile/lutficanumut/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Her Şey Her Yerde Aynı Anda"""
"https://static.wixstatic.com/media/4c3f56_859640ae16694f8b8b9e78eca9c7a608~mv2.webp/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/4c3f56_859640ae16694f8b8b9e78eca9c7a608~mv2.webp",The Crown 5. Sezonda Görmek İçin Heyecanlandığımız Şeyler,09.11.2022,4,3,0,0,https://www.benizledim.com/post/here-s-what-we-are-looking-forward-to-see-in-the-crown-season-5,The Crown 5. Sezonda Görmek İçin Heyecanlandığımız Şeyler,2022-11-09T02:25:37.152Z,Su Evci,https://www.benizledim.com/profile/nsuevci/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""The Crown 5. Sezonda Görmek İçin Heyecanlandığımız Şeyler"""
https://manage.wix.com/analytics-ng/assets/svg/placeholder.svg,Marvel'ın Faz 4 ve Ötesi: Deadpool ve Wolverine ile Yeni Bir Başlangıç,11.08.2024,4,3,0,0,https://www.benizledim.com/post/marvel-ın-faz-4-ve-ötesi-deadpool-ve-wolverine-ile-yeni-bir-başlangıç,Marvel'ın Faz 4 ve Ötesi: Deadpool ve Wolverine ile Yeni Bir Başlangıç,2024-08-11T09:51:20.132Z,İris Eryılmaz,https://www.benizledim.com/profile/iriseryilmaz/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Marvel'ın Faz 4 ve Ötesi: Deadpool ve Wolverine ile Yeni Bir Başlangıç"""
"https://static.wixstatic.com/media/e2372f_404af8dd5b0441c4b87440e27a96e1ea~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/e2372f_404af8dd5b0441c4b87440e27a96e1ea~mv2.jpeg",Hytti Nro 6/6 Numaralı Kompartıman,08.10.2022,4,4,0,0,https://www.benizledim.com/post/hytti-nro-6-6-numarali-kompartiman,Hytti Nro 6/6 Numaralı Kompartıman,2022-10-08T13:29:27.357Z,Gökçe Serim,https://www.benizledim.com/profile/serimgokce/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Hytti Nro 6/6 Numaralı Kompartıman"""
"https://static.wixstatic.com/media/2031bc_1ec4983f0c2d415f81153f26c39731cb~mv2.webp/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_1ec4983f0c2d415f81153f26c39731cb~mv2.webp",Barbie Projesi,26.07.2023,4,2,0,0,https://www.benizledim.com/post/barbie-projesi,Barbie Projesi,2023-07-26T11:36:15.841Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Barbie Projesi"""
"https://static.wixstatic.com/media/61dd5d_6d72f5089b6b4ddfac30b7619c8960ec~mv2.png/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/61dd5d_6d72f5089b6b4ddfac30b7619c8960ec~mv2.png",Depremin Diğer Yüzü - YouTube Belgeselleri,06.03.2023,4,4,0,0,https://www.benizledim.com/post/depremin-diğer-yüzü-youtube-belgeselleri,Depremin Diğer Yüzü - YouTube Belgeselleri,2023-03-06T09:16:38.977Z,Gurur Sönmez,https://www.benizledim.com/profile/gurursonmez/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Depremin Diğer Yüzü - YouTube Belgeselleri"""
"https://static.wixstatic.com/media/61dd5d_f57322b340494ae6a5aab644dfdf76be~mv2.avif/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/61dd5d_f57322b340494ae6a5aab644dfdf76be~mv2.avif",Mark Hamill’den Luke Skywalker Yorumu: Star Wars’un Unutulan Mesajı,19.02.2025,4,2,0,1,https://www.benizledim.com/post/mark-hamill-den-luke-skywalker-yorumu-star-wars-un-unutulan-mesajı,Mark Hamill’den Luke Skywalker Yorumu: Star Wars’un Unutulan Mesajı,2025-02-19T08:08:33.262Z,Nedir,https://www.benizledim.com/profile/61a5a6b1-f155-4490-9f1b-26bf2b325514/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Mark Hamill’den Luke Skywalker Yorumu: Star Wars’un Unutulan Mesajı"""
"https://static.wixstatic.com/media/2031bc_ebd6fba766da420889a4c5a0b68b7727~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_ebd6fba766da420889a4c5a0b68b7727~mv2.jpg",Deadpool 3 Ne Zaman Çıkacak?,31.10.2023,3,3,0,0,https://www.benizledim.com/post/deadpool-3-ne-zaman-çıkacak,Deadpool 3 Ne Zaman Çıkacak?,2023-10-31T19:26:43.098Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Deadpool 3 Ne Zaman Çıkacak?"""
"https://static.wixstatic.com/media/61dd5d_3f7431c9d7fe4af59ce8ee7e73d26e45~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/61dd5d_3f7431c9d7fe4af59ce8ee7e73d26e45~mv2.jpg",Fantastik filmlerin taçsız kralı: Yılmaz Atadeniz ile mülakat (2016),13.01.2024,3,2,0,0,https://www.benizledim.com/post/fantastik-filmlerin-taçsız-kralı-yılmaz-atadeniz-ile-mülakat-2016,Fantastik filmlerin taçsız kralı: Yılmaz Atadeniz ile mülakat (2016),2024-01-13T11:59:52.321Z,Gurur Sönmez,https://www.benizledim.com/profile/gurursonmez/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Fantastik filmlerin taçsız kralı: Yılmaz Atadeniz ile mülakat (2016)"""
"https://static.wixstatic.com/media/2031bc_9de85c3d9f6f461ca48b22538c0d01f9~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_9de85c3d9f6f461ca48b22538c0d01f9~mv2.jpg",Enola Holmes 2 - Moriarty Dönüyor!,13.11.2022,3,3,0,0,https://www.benizledim.com/post/enola-holmes-2,Enola Holmes 2 - Moriarty Dönüyor!,2022-11-13T06:30:05.712Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Enola Holmes 2 - Moriarty Dönüyor!"""
"https://static.wixstatic.com/media/6d029e_e64f33bf62684a4a857e4d5798681a10~mv2.webp/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/6d029e_e64f33bf62684a4a857e4d5798681a10~mv2.webp",The Menu Son Ziyafet,20.10.2022,3,2,0,0,https://www.benizledim.com/post/the-menu-son-ziyafet,"The Menu, Son Ziyafet",2022-10-20T13:46:43.978Z,İris Eryılmaz,https://www.benizledim.com/profile/iriseryilmaz/profile,resolved,normalized_title,unique live title match,"site:benizledim.com/post ""The Menu Son Ziyafet"""
"https://static.wixstatic.com/media/ea6528_0ffc5ca9e73a4512aeb97b60be6ad53d~mv2.webp/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/ea6528_0ffc5ca9e73a4512aeb97b60be6ad53d~mv2.webp",Sorun Yaratan Adam,18.11.2023,3,2,0,0,https://www.benizledim.com/post/sorun-yaratan-adam,Sorun Yaratan Adam,2023-11-18T17:42:52.724Z,Tuğba Ç,https://www.benizledim.com/profile/tugba/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Sorun Yaratan Adam"""
"https://static.wixstatic.com/media/307081_b25489bb01c14ce5a5d1be4ba0efac8b~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/307081_b25489bb01c14ce5a5d1be4ba0efac8b~mv2.jpg",Balkanlardan Gelen Güney Rüzgarı: Južni Vetar & Južni Vetar: Ubrzanje,08.10.2022,2,2,0,0,,,,,,missing_live_match,,,"site:benizledim.com/post ""Balkanlardan Gelen Güney Rüzgarı: Južni Vetar & Južni Vetar: Ubrzanje"""
"https://static.wixstatic.com/media/4c3f56_714e4339e55c47bb96917905eaa30804~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/4c3f56_714e4339e55c47bb96917905eaa30804~mv2.jpg",Barbie Filmi'nin Tanıtımlarında Kaçırmış Olabileceğiniz Bazı Detayları Derledik!,08.04.2023,2,2,0,0,https://www.benizledim.com/post/barbie-filmi-nin-tanıtımlarında-kaçırmış-olabileceğiniz-bazı-detayları-derledik,Barbie Filmi'nin Tanıtımlarında Kaçırmış Olabileceğiniz Bazı Detayları Derledik!,2023-04-08T00:01:12.738Z,Su Evci,https://www.benizledim.com/profile/nsuevci/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Barbie Filmi'nin Tanıtımlarında Kaçırmış Olabileceğiniz Bazı Detayları Derledik!"""
"https://static.wixstatic.com/media/34960a_4b698c5479db4e9d849836aed0507531~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/34960a_4b698c5479db4e9d849836aed0507531~mv2.jpeg",Benliğin Yolculuğu: IDA,04.09.2022,2,1,0,1,https://www.benizledim.com/post/benliğin-yolculuğu-ida,Benliğin Yolculuğu: IDA,2022-09-04T01:04:42.510Z,Hümeyra Fidan,https://www.benizledim.com/profile/humeyrafidan8/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Benliğin Yolculuğu: IDA"""
"https://static.wixstatic.com/media/6d029e_c7279fbe62684ff7962dd2e7e0dcd942~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/6d029e_c7279fbe62684ff7962dd2e7e0dcd942~mv2.jpg",Gerçekten Helalleşiyor Muyuz?,19.03.2023,2,2,0,0,https://www.benizledim.com/post/gerçekten-helalleşiyor-muyuz,Gerçekten Helalleşiyor Muyuz?,2023-03-19T12:12:45.166Z,İris Eryılmaz,https://www.benizledim.com/profile/iriseryilmaz/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Gerçekten Helalleşiyor Muyuz?"""
"https://static.wixstatic.com/media/61dd5d_c72bc1995d734244b8b2825c103fd314~mv2.png/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/61dd5d_c72bc1995d734244b8b2825c103fd314~mv2.png",Joker: Folie à Deux Gişede Çakıldı! DC Evreninde Yeni Bir Başarısızlık mı?,16.12.2024,2,2,0,0,https://www.benizledim.com/post/joker-folie-à-deux-gişede-çakıldı-dc-evreninde-yeni-bir-başarısızlık-mı,Joker: Folie à Deux Gişede Çakıldı! DC Evreninde Yeni Bir Başarısızlık mı?,2024-12-16T10:34:00.555Z,Nedir,https://www.benizledim.com/profile/61a5a6b1-f155-4490-9f1b-26bf2b325514/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Joker: Folie à Deux Gişede Çakıldı! DC Evreninde Yeni Bir Başarısızlık mı?"""
"https://static.wixstatic.com/media/e0d01e_08c42c89b49e4e848a9c7f4572d17cc1~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/e0d01e_08c42c89b49e4e848a9c7f4572d17cc1~mv2.jpg",Nolan’ın Yeni Deliliği Oppenheimer,21.07.2023,2,2,0,0,https://www.benizledim.com/post/nolan-ın-yeni-deliliği-oppenheimer,Nolan’ın Yeni Deliliği Oppenheimer,2023-07-21T05:46:48.268Z,İris Eryılmaz,https://www.benizledim.com/profile/iriseryilmaz/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Nolan’ın Yeni Deliliği Oppenheimer"""
"https://static.wixstatic.com/media/307081_cc0c041e63e84343a5be52c850581102~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/307081_cc0c041e63e84343a5be52c850581102~mv2.jpg",AIR: ''Aveneu 23'',05.06.2023,2,2,0,0,https://www.benizledim.com/post/air-aveneu-23,AIR: ''Aveneu 23'',2023-06-05T00:22:30.057Z,BIZSSN,https://www.benizledim.com/profile/bizssn/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""AIR: ''Aveneu 23''"""
"https://static.wixstatic.com/media/6d029e_ae86520254d0460881b31c499dd792a8~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/6d029e_ae86520254d0460881b31c499dd792a8~mv2.jpg",Aile Dağılıyor / Succession,28.03.2023,2,2,0,0,https://www.benizledim.com/post/aile-dağılıyor-succession,Aile Dağılıyor / Succession,2023-03-28T10:38:51.978Z,İris Eryılmaz,https://www.benizledim.com/profile/iriseryilmaz/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Aile Dağılıyor / Succession"""
"https://static.wixstatic.com/media/e2372f_8fcaabeef3a44b78b7c09773ada85b4a~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/e2372f_8fcaabeef3a44b78b7c09773ada85b4a~mv2.jpeg",Benedetta,28.08.2022,2,2,0,0,https://www.benizledim.com/post/benedetta,Benedetta,2022-08-27T21:10:57.235Z,Gökçe Serim,https://www.benizledim.com/profile/serimgokce/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Benedetta"""
"https://static.wixstatic.com/media/2031bc_0e4e7e29baa2446e9ce92fc341f67a0c~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_0e4e7e29baa2446e9ce92fc341f67a0c~mv2.jpg",Jedi Konseyi Seçimleri Başladı!,02.05.2023,2,2,0,0,https://www.benizledim.com/post/_sw23,Jedi Konseyi Seçimleri Başladı!,2023-05-02T07:29:57.044Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Jedi Konseyi Seçimleri Başladı!"""
"https://static.wixstatic.com/media/61dd5d_c42ad8cb07f34f4f83fb7d20bbf96c1c~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/61dd5d_c42ad8cb07f34f4f83fb7d20bbf96c1c~mv2.jpg",42. İstanbul Film Festivali (7-18 Nisan) Başlıyor.,31.03.2023,2,2,0,0,https://www.benizledim.com/post/42-i-stanbul-film-festivali-7-18-nisan-başlıyor,42. İstanbul Film Festivali (7-18 Nisan) Başlıyor.,2023-03-31T05:54:15.741Z,Gurur Sönmez,https://www.benizledim.com/profile/gurursonmez/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""42. İstanbul Film Festivali (7-18 Nisan) Başlıyor."""
https://manage.wix.com/analytics-ng/assets/svg/placeholder.svg,Tek Kişilik Rock Monologu: tick tick…BOOM,18.09.2022,1,1,0,0,https://www.benizledim.com/post/tek-kişilik-rock-monologu-tick-tick-boom,"Tek Kişilik Rock Monologu: tick, tick…BOOM",2022-09-18T13:35:00.935Z,BIZSSN,https://www.benizledim.com/profile/bizssn/profile,resolved,normalized_title,unique live title match,"site:benizledim.com/post ""Tek Kişilik Rock Monologu: tick tick…BOOM"""
"https://static.wixstatic.com/media/307081_cca94f8d13874a3c89d812d7afd09f01~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/307081_cca94f8d13874a3c89d812d7afd09f01~mv2.jpg",Sound Of Metal: Sessizliğin Nüansları,26.08.2022,1,1,0,0,https://www.benizledim.com/post/sound-of-metal-sessizliğin-nüansları,Sound Of Metal: Sessizliğin Nüansları,2022-08-26T20:18:40.426Z,BIZSSN,https://www.benizledim.com/profile/bizssn/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Sound Of Metal: Sessizliğin Nüansları"""
"https://static.wixstatic.com/media/b9f634_917dc53f16f84ea0bee316f66176237f~mv2.png/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/b9f634_917dc53f16f84ea0bee316f66176237f~mv2.png",Saint-Omer: Yorgun anneler ve kızları,02.07.2024,1,1,0,0,https://www.benizledim.com/post/saint-omer-yorgun-anneler-ve-kızları,Saint-Omer: Yorgun anneler ve kızları,2024-07-02T17:44:03.701Z,İrem Topal,https://www.benizledim.com/profile/iremtopal24/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Saint-Omer: Yorgun anneler ve kızları"""
"https://static.wixstatic.com/media/62987b_1829cbf7268f4746a6ab0c2675593076~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/62987b_1829cbf7268f4746a6ab0c2675593076~mv2.jpg",Oyuna Devam! Jumanji: The Next Level,29.10.2022,1,1,0,0,https://www.benizledim.com/post/oyuna-devam-jumanji-the-next-level,Oyuna Devam! Jumanji: The Next Level,2022-10-28T21:25:23.771Z,Lütfican Umut,https://www.benizledim.com/profile/lutficanumut/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Oyuna Devam! Jumanji: The Next Level"""
"https://static.wixstatic.com/media/2031bc_28d704d27f584a5280d6948c40a47d47~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_28d704d27f584a5280d6948c40a47d47~mv2.jpg",Star Wars: Tales of The Empire| İyiliği yok edecek güç henüz doğmadı.,04.05.2024,1,1,0,0,https://www.benizledim.com/post/tales-of-the-empire-i-yiliği-yok-edecek-güç-henüz-doğmadı,Star Wars: Tales of The Empire | İyiliği yok edecek güç henüz doğmadı.,2024-05-04T14:17:53.550Z,Alphan Karabat,https://www.benizledim.com/profile/alphankarabat/profile,resolved,normalized_title,unique live title match,"site:benizledim.com/post ""Star Wars: Tales of The Empire| İyiliği yok edecek güç henüz doğmadı."""
"https://static.wixstatic.com/media/2031bc_60eafaf2aa114c13bbb127de945a0c66~mv2.png/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_60eafaf2aa114c13bbb127de945a0c66~mv2.png",43. İstanbul Film Festivali Başladı! - Açılışta Neler Oldu?,19.04.2024,1,1,0,0,https://www.benizledim.com/post/43-i-stanbul-film-festivali-başladı-açılışta-neler-oldu,43. İstanbul Film Festivali Başladı! - Açılışta Neler Oldu?,2024-04-19T11:33:04.284Z,Muhammed Muğlu,https://www.benizledim.com/profile/muhammedmuglu/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""43. İstanbul Film Festivali Başladı! - Açılışta Neler Oldu?"""
"https://static.wixstatic.com/media/34960a_02a3d88b06d24d38b08222db535cc110~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/34960a_02a3d88b06d24d38b08222db535cc110~mv2.jpeg",42. İstanbul Film Festivali Ödülleri Sahiplerini Buldu,19.04.2023,1,1,0,0,https://www.benizledim.com/post/42-i-stanbul-film-festivali-ödülleri-sahiplerini-buldu,42. İstanbul Film Festivali Ödülleri Sahiplerini Buldu,2023-04-19T18:15:06.324Z,Hümeyra Fidan,https://www.benizledim.com/profile/humeyrafidan8/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""42. İstanbul Film Festivali Ödülleri Sahiplerini Buldu"""
"https://static.wixstatic.com/media/e2372f_7e7768df13a846d981ee4928c8740cda~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/e2372f_7e7768df13a846d981ee4928c8740cda~mv2.jpeg",Druk/Körkütük,01.10.2022,1,1,0,0,https://www.benizledim.com/post/druk-körkütük,Druk/Körkütük,2022-10-01T17:54:51.919Z,Gökçe Serim,https://www.benizledim.com/profile/serimgokce/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Druk/Körkütük"""
"https://static.wixstatic.com/media/307081_e83b814b1a374bb0bf15880c90e75b7e~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/307081_e83b814b1a374bb0bf15880c90e75b7e~mv2.jpg",And Then We Danced: Gürcüleri Kızdıran Film,03.09.2022,1,1,0,0,https://www.benizledim.com/post/and-then-we-danced-gürcüleri-kızdıran-film,And Then We Danced: Gürcüleri Kızdıran Film,2022-09-03T12:04:06.384Z,BIZSSN,https://www.benizledim.com/profile/bizssn/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""And Then We Danced: Gürcüleri Kızdıran Film"""
"https://static.wixstatic.com/media/2031bc_b58b4784423f4554bbec273d72c300ad~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/2031bc_b58b4784423f4554bbec273d72c300ad~mv2.jpg",Mandalorian & Grogu Filmi Geliyor!,09.01.2024,1,1,0,0,,,,,,missing_live_match,,,"site:benizledim.com/post ""Mandalorian & Grogu Filmi Geliyor!"""
"https://static.wixstatic.com/media/61dd5d_591e5c82d5534f68b685ca0730a608d8~mv2.jpg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/61dd5d_591e5c82d5534f68b685ca0730a608d8~mv2.jpg",Neden Film İzlemiyorsun?,21.08.2022,1,1,0,0,https://www.benizledim.com/post/neden-film-i-zlemiyorsun,Neden Film İzlemiyorsun?,2022-08-21T07:58:46.607Z,Gurur Sönmez,https://www.benizledim.com/profile/gurursonmez/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Neden Film İzlemiyorsun?"""
"https://static.wixstatic.com/media/e2372f_12f1161a6523490eb7e633ac0e5c3a50~mv2.jpeg/v1/fill/w_50,h_50,al_c,q_80,usm_0.66_1.00_0.01/e2372f_12f1161a6523490eb7e633ac0e5c3a50~mv2.jpeg",Das Mädchen und die Spinne/Örümcek ve Kız,12.12.2022,1,1,0,0,https://www.benizledim.com/post/das-mädchen-und-die-spinne-örümcek-ve-kız,Das Mädchen und die Spinne/Örümcek ve Kız,2022-12-12T16:08:49.844Z,Gökçe Serim,https://www.benizledim.com/profile/serimgokce/profile,resolved,exact_title,unique live title match,"site:benizledim.com/post ""Das Mädchen und die Spinne/Örümcek ve Kız"""
